tmk,island,n_cesspools,bedroom_sum,effluent_sum,nitrogen_sum,phosphorus_sum,area_sqm,rainfall_mm,elevation_m,watertable_m,depth_to_water_m,dist_to_coast_m,dist_to_stream_m,dist_to_mun_well_m,dist_to_dom_well_m,in_sma
224005042,MAU,1,3.0,315.0,0.1037388,0.0226556,1443.55092315,59.93315124511719,477.71429443359375,4.806522846221924,472.9077715873718,9057.392741761672,255.7166457645137,1269.26286277985,4551.952596300699,0
224005065,MAU,3,24.0,2520.0,0.8299278000000001,0.1812486,2030.10133301,57.81561279296875,463.1738586425781,3.902930974960327,459.2709276676178,8978.275826149702,422.43437825504526,1432.7102416749208,4498.971837395291,0
224005072,MAU,1,3.0,315.0,0.1037388,0.0226556,3201.1805883,60.89891815185547,473.20465087890625,4.806522846221924,468.3981280326843,8896.728468073285,129.12123628352265,1349.8704897833006,4765.631131200925,0
224005073,MAU,2,8.0,840.0,0.2766426,0.0604162,1068.83193613,60.89891815185547,474.45263671875,4.806522846221924,469.6461138725281,8926.441704377099,154.2386863023985,1334.9928676695338,4721.934934213442,0
224005083,MAU,2,12.0,1260.0,0.4149552,0.0906224,1153.64413273,59.93315124511719,464.03472900390625,4.806522846221924,459.2282061576843,8944.349385207894,356.36595309488087,1420.9527561352313,4568.74523074033,0
224005084,MAU,1,6.0,630.0,0.2074776,0.0453112,1748.78929292,59.93315124511719,466.09161376953125,4.806522846221924,461.2850909233093,8980.095081601656,357.49328298348115,1393.4992121273556,4538.644413403411,0
224005086,MAU,1,6.0,630.0,0.207478,0.045311,1046.40824574,60.89891815185547,469.4189147949219,4.806522846221924,464.61239194869995,8900.711953990973,229.70999828291488,1388.5205952199171,4693.378597197739,0
224005087,MAU,2,10.0,1050.0,0.3457902,0.0755174,1043.89596479,60.89891815185547,468.8896789550781,4.806522846221924,464.0831561088562,8906.752415309598,249.0975547078386,1393.1588708998686,4674.30733328275,0
224005089,MAU,1,3.0,315.0,0.1037388,0.0226556,576.697544707,63.181678771972656,477.47674560546875,4.806522846221924,472.6702227592468,8964.02074103407,88.77635257169659,1278.2952265764281,4733.645557973981,0
224005090,MAU,3,21.0,2205.0,0.7261803,0.15859109999999998,3019.67428415,59.93315124511719,475.0639953613281,4.806522846221924,470.2574725151062,9015.462891499381,300.17804077552034,1332.0030253574716,4549.29846067589,0
224005094,MAU,1,3.0,315.0,0.1037388,0.0226556,651.071484234,58.9542236328125,472.892822265625,4.498987197875977,468.393835067749,9200.008890640796,374.49280404819075,1198.1090674680358,4392.928497507518,0
224005095,MAU,1,3.0,315.0,0.1037388,0.0226556,651.066462365,58.9542236328125,472.74859619140625,4.498987197875977,468.2496089935303,9181.238800483774,381.9231484387178,1217.6666230987844,4401.630788333745,0
224005096,MAU,1,3.0,315.0,0.1037388,0.0226556,651.062845465,59.93315124511719,472.5757751464844,4.498987197875977,468.0767879486084,9162.4754154854,380.39481454948896,1237.249523518383,4410.409738852908,0
224005097,MAU,1,3.0,315.0,0.1037388,0.0226556,651.05629596,59.93315124511719,472.0277404785156,4.498987197875977,467.52875328063965,9143.718767449558,379.95107675742076,1256.856596166105,4419.264895380911,0
224005098,MAU,1,3.0,315.0,0.1037388,0.0226556,653.587893407,59.93315124511719,471.9624938964844,4.498987197875977,467.4635066986084,9124.932443469053,380.5979218602985,1276.5248431501457,4428.213327092917,0
224005099,MAU,1,3.0,315.0,0.1037388,0.0226556,652.096624245,59.93315124511719,471.7200622558594,4.498987197875977,467.2210750579834,9106.109436874645,382.2997884923827,1296.2370218327071,4437.283741013953,0
224005100,MAU,1,3.0,315.0,0.1037388,0.0226556,693.007597973,59.93315124511719,470.6685485839844,4.498987197875977,466.1695613861084,9086.639657766678,385.15782859216006,1316.6342640727755,4446.77228577111,0
224005101,MAU,1,3.0,315.0,0.1037388,0.0226556,700.042574343,59.93315124511719,469.8573913574219,4.498987197875977,465.3584041595459,9066.562838886519,391.3216288551362,1338.9766421477143,4455.289914343782,0
224005102,MAU,1,3.0,315.0,0.1037388,0.0226556,767.174612429,57.81561279296875,465.96832275390625,4.806522846221924,461.1617999076843,9029.221061143517,400.73555336768584,1377.8143834858836,4474.335783240454,0
224005103,MAU,1,3.0,315.0,0.1037388,0.0226556,817.488748573,59.93315124511719,466.8113098144531,4.806522846221924,462.0047869682312,9023.11010614456,373.9887184909276,1367.080507837836,4495.834343703727,0
224005104,MAU,1,3.0,315.0,0.1037388,0.0226556,869.385381179,59.93315124511719,470.61639404296875,4.806522846221924,465.8098711967468,9015.070454001943,347.20593667880144,1358.4862558057782,4518.878709421286,0
224005105,MAU,1,3.0,315.0,0.1037388,0.0226556,932.061784449,59.93315124511719,472.2659912109375,4.806522846221924,467.4594683647156,9037.098223463456,345.31382426836257,1338.0633301647229,4504.754138437282,0
224005106,MAU,1,3.0,315.0,0.1037388,0.0226556,714.523852937,59.93315124511719,472.9331970214844,4.806522846221924,468.12667417526245,9057.258576585076,341.65174765907824,1317.5494817263595,4494.0112948854285,0
224005107,MAU,1,3.0,315.0,0.1037388,0.0226556,707.984464073,59.93315124511719,473.2994689941406,4.498987197875977,468.80048179626465,9077.655174751044,339.06417162119766,1296.932908505611,4483.10372945848,0
224005108,MAU,1,3.0,315.0,0.1037388,0.0226556,672.74788089,59.93315124511719,474.8164978027344,4.806522846221924,470.00997495651245,9058.224114730347,311.05048546813885,1298.980714133379,4513.842432053275,0
224005109,MAU,1,3.0,315.0,0.1037388,0.0226556,769.224343826,59.93315124511719,475.6539306640625,4.806522846221924,470.8474078178406,9058.195466377789,288.73551992370835,1286.4766030825197,4528.9205717045725,0
224005110,MAU,1,3.0,315.0,0.1037388,0.0226556,707.799297252,59.93315124511719,476.29815673828125,4.498987197875977,471.7991695404053,9088.879036984583,284.0127380950156,1253.6860280389253,4514.726907523159,0
224005111,MAU,1,3.0,315.0,0.1037388,0.0226556,658.858128471,59.93315124511719,475.43841552734375,4.498987197875977,470.9394283294678,9107.008396184809,296.4669673897757,1242.3135609186318,4496.730309444089,0
224005112,MAU,1,3.0,315.0,0.1037388,0.0226556,658.351743422,59.93315124511719,474.5448303222656,4.498987197875977,470.04584312438965,9111.875937464183,320.80332878031606,1251.9879949207489,4476.93973137709,0
224005113,MAU,1,3.0,315.0,0.1037388,0.0226556,675.048831395,59.93315124511719,473.83636474609375,4.498987197875977,469.3373775482178,9118.13467803009,340.7817956902432,1257.943189011393,4459.63689935874,0
224005114,MAU,1,3.0,315.0,0.1037388,0.0226556,679.445366181,59.93315124511719,473.98272705078125,4.498987197875977,469.4837398529053,9145.580240363086,338.71672131860834,1227.607578318061,4448.40946477636,0
224005115,MAU,1,3.0,315.0,0.1037388,0.0226556,657.170551119,59.93315124511719,475.2423400878906,4.498987197875977,470.74335289001465,9131.574026811868,310.5578258005986,1224.7766818677294,4475.25558047675,0
224005116,MAU,1,3.0,315.0,0.1037388,0.0226556,778.102655617,59.93315124511719,476.1759338378906,4.498987197875977,471.67694664001465,9133.877381212284,291.733956754576,1210.4496438988574,4488.451801485046,0
224005117,MAU,2,6.0,630.0,0.2074776,0.0453112,661.150273243,59.93315124511719,475.858642578125,4.498987197875977,471.359655380249,9161.757767783172,298.9711371098131,1183.3790447569763,4472.820251895465,0
224005118,MAU,1,3.0,315.0,0.1037388,0.0226556,690.955835896,59.93315124511719,475.31744384765625,4.498987197875977,470.8184566497803,9179.45742512591,309.9960432165928,1175.3949614937658,4452.023908063709,0
224005119,MAU,1,4.0,420.0,0.1383213,0.0302081,665.958239675,59.93315124511719,474.0541687011719,4.498987197875977,469.5551815032959,9184.723774761733,336.5082739633328,1186.773019284798,4430.050841120661,0
224005120,MAU,1,3.0,315.0,0.1037388,0.0226556,666.721570869,59.93315124511719,476.00811767578125,4.498987197875977,471.5091304779053,9197.524496723241,293.8763042679631,1151.625098059411,4449.546118579661,0
224005121,MAU,1,3.0,315.0,0.1037388,0.0226556,686.507301854,58.9542236328125,474.4646301269531,4.498987197875977,469.96564292907715,9206.395268807613,322.28370549745506,1161.2082071475402,4423.463333961087,0
224006003,MAU,1,3.0,315.0,0.1037388,0.0226556,7086.3993427,54.92748260498047,485.71014404296875,3.694023609161377,482.0161204338074,9786.849679156438,607.5093524597851,1236.4598290767756,3674.5093493724726,0
224006007,MAU,4,40.0,4200.0,1.3831956,0.3020772,2812.9646797,55.873226165771484,475.12237548828125,4.240525245666504,470.88185024261475,9588.792578445853,651.1787415561278,1131.428572375608,3946.995761484792,0
224006020,MAU,1,6.0,630.0,0.2074776,0.0453112,996.476091666,54.07271194458008,488.91552734375,3.694023609161377,485.2215037345886,9868.820584181818,618.962824182146,1302.1907081972145,3557.5224462887495,0
224006021,MAU,2,14.0,1470.0,0.4841202,0.1057274,2363.38920421,54.07271194458008,486.63201904296875,3.694023609161377,482.9379954338074,9821.298240430555,612.362074780396,1259.0085006304867,3628.0185896774283,0
224006023,MAU,1,3.0,315.0,0.1037388,0.0226556,10910.0607106,56.835411071777344,462.9665832519531,3.7765421867370605,459.19004106521606,9244.197067525241,503.2710714196869,1395.7512941827117,4154.699991550353,0
224006024,MAU,1,4.0,420.0,0.1383213,0.0302081,10837.1021253,56.835411071777344,463.1121826171875,3.7765421867370605,459.33564043045044,9313.32866884596,519.8652792016766,1337.5450629557797,4112.65285676083,0
224006025,MAU,8,128.0,13440.0,4.426208,0.96664,10390.8111147,55.873226165771484,466.0346374511719,3.7765421867370605,462.2580952644348,9363.08812410975,568.7804348393038,1270.8733269301038,4102.816460639542,0
224006026,MAU,2,12.0,1260.0,0.4149552,0.0906224,10620.6262005,55.873226165771484,469.6794738769531,3.7765421867370605,465.90293169021606,9430.49747537542,596.3366843632399,1218.0858651828946,4062.101038053762,0
224006028,MAU,1,21.0,2205.0,0.691594755,0.151037935,8756.90562067,57.058258056640625,483.4577941894531,4.240525245666504,479.2172689437866,9652.53307520519,626.6782229092892,982.9450035873017,3992.7388939813363,0
224006029,MAU,2,6.0,630.0,0.2074776,0.0453112,2019.66171616,57.99593734741211,475.1168212890625,4.240525245666504,470.876296043396,9581.176798165478,674.2102202776913,1109.928110947636,3971.726676356143,0
224006031,MAU,4,28.0,2940.0,0.9682404,0.2114548,1995.57700852,57.99593734741211,473.9284362792969,4.498987197875977,469.4294490814209,9530.158434282723,607.994141707582,1087.1097083172353,4047.86807555799,0
224006041,MAU,1,2.0,210.0,0.0691563,0.0151031,4767.64032925,57.058258056640625,483.0033264160156,4.240525245666504,478.7628011703491,9682.402512926723,716.7479928353566,1048.3065741235425,3909.9672631562453,0
224006046,MAU,1,3.0,315.0,0.1037388,0.0226556,1690.8908044,52.06493377685547,486.8280029296875,3.694023609161377,483.1339793205261,9828.161011560138,563.3779293332321,1348.0680766337643,3563.921920314145,0
224006052,MAU,2,14.0,1470.0,0.4841202,0.1057274,5309.19899507,54.92748260498047,480.8733825683594,3.694023609161377,477.179358959198,9713.145413143784,518.6602532851398,1306.033582487545,3697.946323953777,0
224006062,MAU,1,3.0,315.0,0.1037388,0.0226556,1015.17478393,52.956703186035156,480.356201171875,3.694023609161377,476.6621775627136,9738.063100498244,422.21720415788354,1491.3551883996583,3558.3878136849294,0
224006066,MAU,1,3.0,315.0,0.1037388,0.0226556,3497.02646805,54.07271194458008,486.3498229980469,3.694023609161377,482.6557993888855,9823.436026924837,598.6921964265866,1282.4909401668415,3610.596968817724,0
224006068,MAU,1,3.0,315.0,0.1037388,0.0226556,876.240958227,52.06493377685547,481.7173767089844,3.694023609161377,478.023353099823,9759.328832312247,447.87758657834326,1472.253840662384,3549.907778816104,0
224006069,MAU,1,3.0,315.0,0.1037388,0.0226556,886.94744634,52.956703186035156,480.93511962890625,3.694023609161377,477.2410960197449,9745.143865660448,445.604751808166,1453.441603641187,3574.5265785615943,0
224006070,MAU,1,2.0,210.0,0.0691563,0.0151031,888.671202627,52.956703186035156,480.388916015625,3.694023609161377,476.6948924064636,9730.772327564835,443.6841796234485,1436.7598329198765,3598.2374277098224,0
224006071,MAU,2,8.0,840.0,0.2766426,0.0604162,860.213780969,52.956703186035156,479.11199951171875,3.694023609161377,475.4179759025574,9717.318156794698,443.1583173799912,1421.3197791609186,3620.5148862357532,0
224006072,MAU,1,3.0,315.0,0.1037388,0.0226556,896.162905799,52.956703186035156,477.537353515625,3.694023609161377,473.8433299064636,9702.431113834666,441.95689128727196,1407.6752015646928,3643.2404030620314,0
224006073,MAU,2,8.0,840.0,0.2766426,0.0604162,1034.25151901,52.956703186035156,477.0218811035156,3.694023609161377,473.32785749435425,9690.005355166933,446.1697701008504,1390.1811203733596,3666.204875605832,0
224006074,MAU,1,3.0,315.0,0.1037388,0.0226556,1105.89922704,52.956703186035156,480.5641174316406,3.694023609161377,476.87009382247925,9730.439370768521,491.47374898564317,1357.8358940338353,3647.8968255401605,0
224006075,MAU,1,2.0,210.0,0.0691563,0.0151031,904.321713079,52.956703186035156,481.34442138671875,3.694023609161377,477.6503977775574,9749.37840085669,495.2914943657032,1370.3649614456583,3622.053160565409,0
224006076,MAU,2,8.0,840.0,0.2766426,0.0604162,872.349889538,52.956703186035156,482.5425720214844,3.694023609161377,478.848548412323,9761.07577603695,491.86096880535104,1389.3021474544428,3599.1898768727488,0
224006077,MAU,1,3.0,315.0,0.1037388,0.0226556,899.325310693,52.06493377685547,483.1964111328125,3.694023609161377,479.5023875236511,9774.257432997558,490.9629631388281,1408.0524104570384,3575.2668176010457,0
224006078,MAU,1,3.0,315.0,0.1037388,0.0226556,813.810805945,52.06493377685547,483.8976135253906,3.694023609161377,480.20358991622925,9787.074264187146,490.52825103054556,1428.1758155080545,3551.0404353277077,0
224006083,MAU,2,12.0,1260.0,0.4149552,0.0906224,1575.68414619,52.956703186035156,475.6104736328125,3.694023609161377,471.9164500236511,9663.360469145415,407.8736967022676,1424.2711867394444,3670.869428110427,0
224006088,MAU,2,10.0,1050.0,0.3457902,0.0755174,1289.43532228,57.99593734741211,472.05828857421875,4.498987197875977,467.5593013763428,9455.360309512467,592.7136717103338,1145.9132178663783,4089.6250993067074,0
224006090,MAU,1,1.0,105.0,0.0345825,0.0075525,4053.77853349,54.92748260498047,486.463134765625,3.694023609161377,482.7691111564636,9774.634268323594,637.4330234848693,1187.9091063436153,3718.8695303670024,0
224006095,MAU,2,12.0,1260.0,0.1621664,0.00572352,1306.32524101,52.956703186035156,478.0270080566406,3.694023609161377,474.33298444747925,9697.969104865864,380.3133030433735,1513.3816227175514,3583.4306901525147,0
224006096,MAU,2,10.0,1050.0,0.3457902,0.0755174,1306.47497192,52.956703186035156,477.7019348144531,3.694023609161377,474.00791120529175,9670.70628754154,377.3805950074938,1479.9828365471542,3629.645178854199,0
224006097,MAU,2,10.0,1050.0,0.3457902,0.0755174,1307.95958349,52.956703186035156,475.00726318359375,3.694023609161377,471.3132395744324,9639.153095771542,379.4068891133201,1446.201410208682,3681.185281755837,0
224006099,MAU,2,10.0,1050.0,0.3457902,0.0755174,831.126138204,55.873226165771484,471.59814453125,4.498987197875977,467.099157333374,9469.472427819275,628.7888673903007,1165.2665138318162,4057.0598919361014,0
224006100,MAU,1,3.0,315.0,0.1037388,0.0226556,819.158853441,55.873226165771484,471.9607238769531,4.498987197875977,467.46173667907715,9479.565280208299,619.352572206017,1181.512766404111,4032.3961169520344,0
224006101,MAU,1,4.0,420.0,0.1383213,0.0302081,808.431994256,55.873226165771484,471.31549072265625,3.7765421867370605,467.5389485359192,9487.634912935628,593.5733115826503,1201.9134051039314,4007.355772232321,0
224006102,MAU,1,4.0,420.0,0.1383213,0.0302081,808.188112776,55.873226165771484,471.97808837890625,3.694023609161377,468.2840647697449,9505.180557087704,579.7885892083253,1210.1301506905797,3981.1074584170947,0
224006103,MAU,1,3.0,315.0,0.1037388,0.0226556,783.950502512,55.873226165771484,472.8028564453125,3.694023609161377,469.1088328361511,9535.128441866842,601.9701039429418,1184.160150244527,3966.7794949933404,0
224006104,MAU,2,10.0,1050.0,0.3457902,0.0755174,787.636978593,55.873226165771484,472.85662841796875,4.240525245666504,468.61610317230225,9533.696843479962,626.144127024534,1161.9530474981962,3985.1364118051347,0
224006105,MAU,1,3.0,315.0,0.1037388,0.0226556,815.147845766,55.873226165771484,473.00921630859375,4.498987197875977,468.5102291107178,9519.159635054773,646.2972465193349,1146.7006980682409,4013.436758249325,0
224006106,MAU,1,3.0,315.0,0.1037388,0.0226556,833.712471742,57.99593734741211,472.870849609375,4.498987197875977,468.371862411499,9508.308163624964,630.057760820871,1130.0155383443125,4039.1318621405294,0
224006109,MAU,1,3.0,315.0,0.1037388,0.0226556,712.145210992,52.956703186035156,477.7766418457031,3.694023609161377,474.08261823654175,9688.029201826255,410.5767258590827,1443.3242264135422,3635.095847946625,0
224006110,MAU,1,3.0,315.0,0.1037388,0.0226556,697.664220597,52.956703186035156,478.9194641113281,3.694023609161377,475.22544050216675,9702.937008733643,411.28438614110775,1459.5559859691148,3610.8487008953007,0
224006111,MAU,1,3.0,315.0,0.1037388,0.0226556,561.558667334,54.07271194458008,488.3056945800781,3.694023609161377,484.61167097091675,9851.355947388747,592.4803611517386,1326.5023373928639,3557.1105803502105,0
224006126,MAU,1,3.0,315.0,0.1037388,0.0226556,708.163531519,54.07271194458008,489.6888122558594,3.694023609161377,485.994788646698,9885.848332769905,642.2382769749944,1283.274301916379,3555.120567046442,0
224007006,MAU,1,0.0,900.0,0.29639769,0.06473053,1427.35299915,63.189762115478516,500.5052185058594,5.5655517578125,494.9396667480469,9550.80149253461,183.83339292363743,646.0173274065107,4410.23712917255,0
224007007,MAU,1,3.0,315.0,0.1037388,0.0226556,638.696609618,63.189762115478516,512.0601806640625,5.5655517578125,506.49462890625,9648.587879822477,188.22531632435346,517.637066432073,4371.1613366559895,0
224007009,MAU,1,4.0,420.0,0.1383213,0.0302081,1940.05327443,63.189762115478516,511.4983825683594,5.237785339355469,506.2605972290039,9693.948310156791,246.14171323244483,523.6119670202419,4313.560309805789,0
224007013,MAU,1,2.0,210.0,0.0691563,0.0151031,1066.70674514,63.189762115478516,518.9347534179688,5.237785339355469,513.6969680786133,9702.859244498564,218.77864537462676,467.5011337807258,4338.079036178593,0
224007015,MAU,1,3.0,315.0,0.1037388,0.0226556,1197.83176574,65.75238037109375,528.4183349609375,5.237785339355469,523.180549621582,9776.800773153927,264.4685061895096,402.0113825124528,4294.744218062345,0
224007016,MAU,1,3.0,315.0,0.1037388,0.0226556,3783.29359577,62.39802932739258,523.03125,5.237785339355469,517.7934646606445,9846.800011718822,386.1733639846176,493.34076576245485,4170.37240588764,0
224007017,MAU,1,3.0,315.0,0.1037388,0.0226556,1104.18311618,62.39802932739258,532.809326171875,5.237785339355469,527.5715408325195,9884.835598058835,388.7753354714889,440.9682999681923,4163.592434994581,0
224007018,MAU,2,10.0,1050.0,0.3457902,0.0755174,1224.7828577,62.39802932739258,531.1107788085938,5.237785339355469,525.8729934692383,9829.396545404594,328.60526003109516,418.4741294338267,4229.558899506989,0
224007019,MAU,2,8.0,840.0,0.2766426,0.0604162,1143.69665355,62.39802932739258,529.2913818359375,5.237785339355469,524.053596496582,9805.877058650252,298.03068565481783,405.7693739052791,4261.162526178013,0
224007020,MAU,1,3.0,315.0,0.1037388,0.0226556,1108.7541879,62.39802932739258,537.3140258789062,5.237785339355469,532.0762405395508,9942.24827618734,412.1139341314596,424.0282941109681,4122.515605981397,0
224007022,MAU,1,3.0,315.0,0.1037388,0.0226556,1059.02915762,62.39802932739258,535.5406494140625,5.237785339355469,530.302864074707,9979.654105113344,471.74559239821076,471.24667959830396,4065.578933967421,0
224007023,MAU,2,10.0,1050.0,0.3457902,0.0755174,1057.94594452,61.861148834228516,533.8523559570312,5.237785339355469,528.6145706176758,9997.922385505488,501.9517374482806,496.7206236360529,4037.0669712550243,0
224007024,MAU,2,10.0,1050.0,0.3457902,0.0755174,1060.04229824,61.861148834228516,533.6779174804688,5.237785339355469,528.4401321411133,10016.264396008622,532.1752454904345,522.7100752306892,4008.5624188032234,0
224007025,MAU,1,3.0,315.0,0.1037388,0.0226556,2143.17836072,61.861148834228516,537.1697387695312,5.237785339355469,531.9319534301758,10059.045630262688,550.2615417490351,517.0791241721784,3980.081207705025,0
224007026,MAU,2,10.0,1050.0,0.3457902,0.0755174,1052.29235573,61.861148834228516,538.365478515625,5.237785339355469,533.1276931762695,10011.686306539003,473.4686552618136,448.7983458562189,4053.377581926661,0
224007030,MAU,1,3.0,315.0,0.1037388,0.0226556,627.550725187,62.39802932739258,522.722412109375,5.237785339355469,517.4846267700195,9815.161812963412,341.33798626621905,468.85276157661104,4215.010754121593,0
224007033,MAU,1,2.0,210.0,0.0691563,0.0151031,1396.17922031,63.189762115478516,524.3385620117188,5.237785339355469,519.1007766723633,9745.533073803583,247.10347598321033,433.8741137534783,4309.887515544843,0
224007034,MAU,1,3.0,315.0,0.1037388,0.0226556,982.976695249,63.189762115478516,509.86614990234375,5.237785339355469,504.6283645629883,9732.32228038688,302.60079187696414,544.0552430128992,4258.9850549710345,0
224007036,MAU,1,3.0,315.0,0.1037388,0.0226556,979.843385205,62.39802932739258,513.9987182617188,5.237785339355469,508.7609329223633,9763.64904164335,309.2045475217993,504.998960007846,4247.6732198826385,0
224007039,MAU,1,3.0,315.0,0.1037388,0.0226556,1118.48410862,61.861148834228516,532.2457885742188,5.237785339355469,527.0080032348633,10035.238383764718,563.2642604499353,549.8656600470741,3979.250128463693,0
224007040,MAU,1,3.0,315.0,0.1037388,0.0226556,994.004841968,63.189762115478516,510.453857421875,5.237785339355469,505.21607208251953,9716.757276470273,279.8035868056677,535.2606968049272,4281.016001526189,0
224007041,MAU,1,3.0,315.0,0.1037388,0.0226556,1535.70795171,59.4902458190918,496.36376953125,4.240525245666504,492.1232442855835,9713.81356395992,525.7016848181788,813.4466063835063,4066.376994696082,0
224007042,MAU,1,3.0,315.0,0.1037388,0.0226556,1242.32437072,62.39802932739258,509.5562744140625,5.237785339355469,504.31848907470703,9780.644144416341,373.9196356069188,577.2228353502031,4190.353799039432,0
224007043,MAU,1,3.0,315.0,0.1037388,0.0226556,995.806640572,62.39802932739258,509.45672607421875,5.237785339355469,504.2189407348633,9763.249205150427,348.2619615854423,564.4582516051574,4215.016120001397,0
224007045,MAU,1,0.0,900.0,0.29639769,0.06473053,926.119173255,63.189762115478516,500.31353759765625,5.5655517578125,494.74798583984375,9609.891230757532,270.4140772950667,686.344066678892,4315.965711423737,0
224007047,MAU,1,3.0,315.0,0.1037388,0.0226556,568.355541911,63.189762115478516,506.1398620605469,5.237785339355469,500.9020767211914,9678.115935339098,294.2815603047783,602.3364040018299,4285.6108830038775,0
224007049,MAU,2,12.0,1260.0,0.4149552,0.0906224,1100.21240417,63.189762115478516,503.57415771484375,5.5655517578125,498.00860595703125,9638.16756511466,282.7276569555858,641.3314892331769,4308.714075527761,0
224007051,MAU,1,0.0,900.0,0.29639769,0.06473053,457.590319075,63.189762115478516,500.31317138671875,5.5655517578125,494.74761962890625,9590.519639863716,244.3733247219797,679.1432031534063,4342.394536180045,0
224007052,MAU,1,3.0,315.0,0.1037388,0.0226556,1021.96334141,63.189762115478516,508.0871887207031,5.5655517578125,502.5216369628906,9657.680448414087,236.43656512448567,560.8621009634218,4333.086156747532,0
224007056,MAU,1,3.0,315.0,0.1037388,0.0226556,741.456456152,63.189762115478516,508.8711853027344,5.5655517578125,503.3056335449219,9616.633976100025,178.37324761615918,550.0354236647233,4389.591089117779,0
224007058,MAU,1,3.0,315.0,0.1037388,0.0226556,1068.94900299,59.4902458190918,498.7272644042969,4.240525245666504,494.48673915863037,9752.927955587598,527.9744610249043,771.2040101563823,4059.6544933050554,0
224007059,MAU,1,4.0,420.0,0.1383213,0.0302081,1040.66337906,63.189762115478516,502.9536437988281,5.5655517578125,497.3880920410156,9599.113013056125,233.3488829888582,626.7651140967351,4362.796696264639,0
224007061,MAU,1,3.0,315.0,0.1037388,0.0226556,1062.37584026,61.861148834228516,539.385009765625,5.237785339355469,534.1472244262695,9993.449781294377,443.37633507937085,422.6389340660626,4082.1027618299204,0
224007062,MAU,1,3.0,315.0,0.1037388,0.0226556,1228.01028112,62.39802932739258,540.3084716796875,5.237785339355469,535.070686340332,9973.923211233203,410.8370893138629,394.89175607978444,4113.161824212344,0
224007063,MAU,1,3.0,315.0,0.1037388,0.0226556,1393.18919938,62.39802932739258,537.871826171875,5.237785339355469,532.6340408325195,9917.051512964359,376.97927112332144,400.58720610017815,4157.351150893528,0
224007064,MAU,1,2.0,210.0,0.0691563,0.0151031,554.987295413,63.189762115478516,499.0745849609375,5.5655517578125,493.509033203125,9544.784759874145,185.3866188987294,668.6374836012087,4403.648490060075,0
224007067,MAU,1,3.0,315.0,0.1037388,0.0226556,1253.25997284,62.39802932739258,531.5669555664062,5.237785339355469,526.3291702270508,9850.74255290178,356.5169929690134,431.7114063648728,4200.935128752516,0
224007070,MAU,1,6.0,630.0,0.2074776,0.0453112,941.496017248,63.189762115478516,507.93084716796875,5.237785339355469,502.6930618286133,9691.854677971793,286.40320565403204,576.340762886874,4285.024302302529,0
224007071,MAU,1,3.0,315.0,0.1037388,0.0226556,565.950185015,63.189762115478516,512.0052490234375,5.237785339355469,506.76746368408203,9664.737879027061,211.75803762896464,522.6448073962971,4348.3457028746,0
224007072,MAU,1,0.0,900.0,0.29639769,0.06473053,535.51007041,63.189762115478516,502.10052490234375,5.5655517578125,496.53497314453125,9551.735987997321,177.56799321710176,619.8547613422824,4425.952410854839,0
224007073,MAU,2,14.0,1470.0,0.4841202,0.1057274,1448.97007771,60.4145622253418,498.0317687988281,4.240525245666504,493.7912435531616,9686.487937193986,459.98294677836816,777.1246559202797,4130.696483385872,0
224007076,MAU,1,3.0,315.0,0.1037388,0.0226556,950.693543167,62.39802932739258,528.59130859375,5.237785339355469,523.3535232543945,9980.137269074,533.4457119067906,548.8699035552402,4022.9245580328998,0
224007077,MAU,1,5.0,525.0,0.1728951,0.0377587,463.371541328,63.189762115478516,506.52978515625,5.237785339355469,501.29199981689453,9667.542651763672,275.7218067209271,593.5717648634394,4302.469721363028,0
224007078,MAU,3,18.0,1890.0,0.6224328,0.13593360000000002,3222.45640864,59.4902458190918,507.2096862792969,4.240525245666504,502.96916103363037,9833.962371161177,518.5035408476268,675.9645637380638,4055.9989408490806,0
224007080,MAU,1,2.0,210.0,0.0691563,0.0151031,3140.67734812,59.4902458190918,510.1381530761719,4.240525245666504,505.89762783050537,9873.342118352362,519.980744593081,642.9728560069406,4044.6427978666243,0
224007083,MAU,1,0.0,900.0,0.29639769,0.06473053,3201.59865055,62.39802932739258,516.9212646484375,5.237785339355469,511.68347930908203,9882.841216901099,453.8059196791353,555.8457052905162,4103.23688627743,0
224007085,MAU,5,70.0,7350.0,2.42058,0.528635,2501.62717011,62.39802932739258,526.9978637695312,5.237785339355469,521.7600784301758,9950.70621780808,503.6066803706355,538.5998285423142,4052.7529808951094,0
224007088,MAU,2,6.0,630.0,0.2074776,0.0453112,990.795524592,59.4902458190918,499.9624328613281,4.240525245666504,495.7219076156616,9748.352510268778,503.010640597226,749.5371124759891,4083.747593268768,0
224007089,MAU,1,3.0,315.0,0.1037388,0.0226556,569.103110001,59.4902458190918,504.4817810058594,4.240525245666504,500.24125576019287,9810.363388844724,541.2847973871573,717.0478866374443,4044.9948499354596,0
224007090,MAU,1,1.0,105.0,0.0345825,0.0075525,708.540372163,63.189762115478516,503.9117736816406,5.5655517578125,498.3462219238281,9590.882460869021,173.4298678656444,576.7620263799964,4404.425687472596,0
224007091,MAU,1,3.0,315.0,0.1037388,0.0226556,924.714518553,63.189762115478516,505.049072265625,5.5655517578125,499.4835205078125,9602.857484154285,195.98409235544494,584.634371174806,4384.314726012128,0
