island,tmk,osds_qty,bedroom_qty,building_fp_qty,parcel_area_sqft,building_fp_total_area_sqft,net_parcel_area_sqft,dist_to_sma_ft,dist_to_coast_ft,dist_to_streams_ft,dist_to_dom_well_ft,dist_to_mun_well_ft,ksat_h,ksat_l,ksat_r,avg_rainfall_in,land_surface_elev_ft,wt_elev_ft,depth_to_wt_ft,slope_pct,lot_size_req,depth_to_wt_suitability,sma_constraints,climate_suitability,slope_req,in_flood_zone,in_sma,coast_within_100_ft,analysis_point_source
Maui,214003028,1,3,3,60537.155848259084,11089.245778636145,49447.91006962294,0.0,1505.874597834302,3274.7340596238146,9284.700669162841,3297.5551868077628,187.9125,11.7525,98.875,66.99402618408203,141.74765942825317,,,9.003032684326172,"Greater than 21,000 sqft",,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,building_fp_largest_centroid
Maui,214003029,2,4,,17702.627575411643,,,0.0,1290.3211169018293,3241.0465626974374,8209.364836603063,3325.17796598575,187.9125,11.7525,98.875,65.45175170898438,117.5797993196106,,,7.875529766082764,"Between 10,000 and 21,000 sqft",,Within 50 ft,Mesic,Slope less than 8%,0,1,0,parcel_centroid
Maui,214003034,1,3,1,36634.83286879363,2612.0208868962804,34022.81198189735,115.2555393292596,3293.161255693665,446.8773799160076,14344.934246413999,2099.881516465674,187.9975,11.7525,98.875,71.592529296875,119.34924069549561,,,8.784306526184082,"Greater than 21,000 sqft",,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,building_fp_largest_centroid
Maui,214003039,1,0,1,16772.91571337906,2829.885233979704,13943.030479399356,0.0,1369.288773407117,3445.399190296246,9095.591968689847,3330.1943439618417,187.9125,11.7525,98.875,66.99402618408203,137.4476143873596,,,12.160554885864258,"Between 10,000 and 21,000 sqft",,Within 50 ft,Mesic,Slope greater than 12%,0,1,0,building_fp_largest_centroid
Maui,214003040,1,3,2,34218.9114869335,5069.956511363591,29148.95497556991,0.0,798.3378361868973,1970.9809079199229,6966.478354863552,3963.9857700574676,187.9125,11.7525,98.875,65.54163360595703,88.85636075828552,,,5.6639299392700195,"Greater than 21,000 sqft",,Within 50 ft,Mesic,Slope less than 8%,0,1,0,building_fp_largest_centroid
Maui,214003046,1,3,1,134055.9035559377,6811.412060562287,127244.4914953754,0.0,1158.4976602163367,580.6872494612145,5445.953818585202,4472.00610481743,187.9975,11.7525,98.875,65.64828491210938,87.05416655082702,,,11.33776569366455,"Greater than 21,000 sqft",,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,building_fp_largest_centroid
Maui,214003048,1,2,3,190358.33511043264,5202.657739346266,185155.67737108638,0.0,1972.4075607295072,673.2440866457143,5564.584536021487,3955.2162038045067,187.9975,11.7525,98.875,67.36247253417969,184.5848713265991,,,18.682762145996094,"Greater than 21,000 sqft",,Within 50 ft,Mesic,Slope greater than 12%,0,1,0,building_fp_largest_centroid
Maui,214004013,1,1,1,43209.279375281825,1629.5690657274686,41579.71030955436,0.0,677.6973199256439,3314.436822673764,9194.324871452194,4213.629022593544,187.9125,11.7525,98.875,63.930503845214844,85.45537280906677,,,2.8218533992767334,"Greater than 21,000 sqft",,Within 50 ft,Mesic,Slope less than 8%,0,1,0,building_fp_largest_centroid
Maui,214004014,1,3,3,33681.591148560714,4550.011874301426,29131.57927425929,0.0,696.540459657684,3229.7081732444603,9286.04514298878,4270.713922683902,187.9125,11.7525,98.875,63.930503845214844,85.99819123130798,,,1.9653939008712769,"Greater than 21,000 sqft",,Within 50 ft,Mesic,Slope less than 8%,0,1,0,building_fp_largest_centroid
Maui,214004033,1,0,2,16675.493999718357,8488.156256233924,8187.337743484433,0.0,419.59199106155995,3280.621497276574,9332.871848525165,4667.899967208636,187.9125,11.7525,98.875,63.83143997192383,100.73575770217896,,,18.285442352294922,"Between 10,000 and 21,000 sqft",,Within 50 ft,Mesic,Slope greater than 12%,0,1,0,building_fp_largest_centroid
Maui,214005015,1,2,3,14522.735567839107,3515.7498871499015,11006.985680689206,0.0,178.94194175146936,1774.1379352742033,10734.911640966426,4646.001474768985,187.9125,11.7525,98.875,65.07540130615234,38.726656443405155,,,5.9239115715026855,"Between 10,000 and 21,000 sqft",,Within 50 ft,Mesic,Slope less than 8%,0,1,0,building_fp_largest_centroid
Maui,214005020,1,3,3,18849.74933612297,2916.739045120478,15933.010291002494,0.0,141.21259375119124,1219.3635974448043,11265.789793365626,4734.179637275821,187.9125,11.7525,98.875,64.90502166748047,44.25068055728912,,,12.562623977661133,"Between 10,000 and 21,000 sqft",,Within 50 ft,Mesic,Slope greater than 12%,0,1,0,building_fp_largest_centroid
Maui,214005023,2,3,2,14112.729098293848,2718.4250448866533,11394.304053407195,0.0,154.32175640826438,865.9240743249779,11632.851195401665,4800.9876239397045,187.9125,11.7525,98.875,64.90502166748047,49.477645124435426,,,7.828269004821777,"Between 10,000 and 21,000 sqft",,Within 50 ft,Mesic,Slope less than 8%,0,1,0,building_fp_largest_centroid
Maui,214005033,1,2,2,31632.762815097958,4184.029673162059,27448.7331419359,0.0,190.6303699057435,666.1951272678265,11956.552319879142,4836.269998576843,187.9125,11.7525,98.875,66.18640899658203,40.617694427375795,,,6.788705825805664,"Greater than 21,000 sqft",,Within 50 ft,Mesic,Slope less than 8%,0,1,0,building_fp_largest_centroid
Maui,214005043,1,3,1,9293.984922771704,2668.9039852714277,6625.080937500276,0.0,117.53831171413071,1842.4890023999042,10678.226502558491,4674.546049696196,187.9125,11.7525,98.875,65.07540130615234,35.249005341796874,,,11.72844123840332,"Less than 10,000 sqft",,Within 50 ft,Mesic,Slope between 8 to 12%,1,1,0,building_fp_largest_centroid
Maui,214005044,2,7,3,13940.727365686078,4842.7486683938005,9097.978697292278,0.0,128.24426724139784,1914.0310441289441,10609.059339234323,4657.551871508178,187.9125,11.7525,98.875,65.07540130615234,28.591235142097474,,,10.43477725982666,"Between 10,000 and 21,000 sqft",,Within 50 ft,Mesic,Slope between 8 to 12%,1,1,0,building_fp_largest_centroid
Maui,214005045,1,2,1,5887.732349158862,942.2623133372101,4945.470035821652,0.0,194.3409123152824,1836.8255129224895,10669.202169420927,4603.510411102705,187.9125,11.7525,98.875,65.07540130615234,36.984946090278626,,,6.633403778076172,"Less than 10,000 sqft",,Within 50 ft,Mesic,Slope less than 8%,0,1,0,building_fp_largest_centroid
Maui,214005048,2,3,3,24191.44466437669,3726.3223802423718,20465.12228413432,0.0,311.83393171193705,770.6123891850043,11926.591145445764,4726.070301222604,187.9125,11.7525,98.875,66.18640899658203,43.76091496387482,,,7.7520246505737305,"Greater than 21,000 sqft",,Within 50 ft,Mesic,Slope less than 8%,0,1,0,building_fp_largest_centroid
Maui,214005049,1,3,1,21335.37668874161,2801.7422274122446,18533.634461329366,0.0,431.15688227251286,736.4993178694713,12084.007789861056,4637.207149903566,187.9125,11.7525,98.875,66.18640899658203,34.151701005058285,,,13.164124488830566,"Greater than 21,000 sqft",,Within 50 ft,Mesic,Slope greater than 12%,0,1,0,building_fp_largest_centroid
Maui,214006003,1,2,2,51637.91553168879,9279.99907312204,42357.91645856675,0.0,2412.051376263532,730.2966705877767,13351.552517426464,2647.5007097309685,187.9975,11.7525,98.875,69.68316650390625,118.57613870391846,,,8.258790969848633,"Greater than 21,000 sqft",,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,building_fp_largest_centroid
Maui,214006007,1,2,1,87234.23361665194,2463.6477104876785,84770.58590616425,0.0,650.0107079876038,689.1024964019688,12182.680323916942,4413.6576737632795,187.9125,11.7525,98.875,66.18640899658203,36.83024309024811,,,13.73315143585205,"Greater than 21,000 sqft",,Within 50 ft,Mesic,Slope greater than 12%,0,1,0,building_fp_largest_centroid
Maui,214006011,2,4,,87131.82619852122,,,0.0,1842.5702351648386,421.80742234174454,13028.868686996082,3204.8107309751604,250.41,15.663333333333336,133.1,69.68316650390625,83.15885114074707,,,6.718496799468994,"Greater than 21,000 sqft",,Within 50 ft,Mesic,Slope less than 8%,0,1,0,parcel_centroid
Maui,214006015,1,1,1,76349.64669517672,1350.6481025744415,74998.99859260228,0.0,2520.620662702594,886.0146534790298,13603.475253441888,2607.423553233865,187.9975,11.7525,98.875,69.68316650390625,122.84893769424438,,,7.923892974853516,"Greater than 21,000 sqft",,Within 50 ft,Mesic,Slope less than 8%,0,1,0,building_fp_largest_centroid
Maui,214006017,1,2,2,21813.458484870935,1036.258348857652,20777.20013601328,0.0,3004.53582578589,561.5424926011116,14147.544547950109,2322.0743550096645,187.9975,11.7525,98.875,71.592529296875,107.43981302200318,,,11.03772258758545,"Greater than 21,000 sqft",,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,building_fp_largest_centroid
Maui,214006019,2,5,3,17933.10187250529,4081.7064734774217,13851.395399027868,0.0,3145.534072601404,354.79176590284123,14361.766257428926,2314.7118174614598,187.9975,11.7525,98.875,71.592529296875,102.25811982666015,,,8.42555046081543,"Between 10,000 and 21,000 sqft",,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,building_fp_largest_centroid
Maui,214006020,2,6,1,65476.63831562322,2213.3974385940924,63263.24087702913,0.0,3239.2477329678845,209.92923802062984,14512.213220695507,2320.14893529029,187.9975,11.7525,98.875,71.592529296875,100.15247069725037,,,10.452685356140137,"Greater than 21,000 sqft",,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,building_fp_largest_centroid
Maui,214006022,1,2,1,43780.7101818921,2200.4889145268835,41580.22126736522,0.0,2230.5069626863633,716.6197764121513,13341.961591526475,2848.5747999485807,187.9975,11.7525,98.875,69.68316650390625,102.99312490600586,,,8.551042556762695,"Greater than 21,000 sqft",,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,building_fp_largest_centroid
Maui,214006029,1,2,2,77535.24857609338,2077.2455215612586,75458.00305453212,0.0,2274.285639151079,783.9429163759467,13410.099515287091,2821.0739302670618,187.9975,11.7525,98.875,69.68316650390625,102.02366236763001,,,9.828887939453125,"Greater than 21,000 sqft",,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,building_fp_largest_centroid
Maui,214006030,1,2,1,33140.82556577742,3136.504606158495,30004.320959618926,0.0,1957.298157886536,633.6164857247359,13241.475723246225,3129.815074090634,187.9975,11.7525,98.875,69.68316650390625,87.75218233184815,,,8.984189987182617,"Greater than 21,000 sqft",,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,building_fp_largest_centroid
Maui,214008003,1,0,1,61349.589900094834,1553.3362559742793,59796.25364412055,0.0,30.210863172906002,1525.7430535958003,1365.5680176864305,6227.867499970649,,,,62.19252395629883,17.13765316833496,,,12.061023712158203,"Greater than 21,000 sqft",,Within 50 ft,Mesic,Slope greater than 12%,1,1,1,building_fp_largest_centroid
Maui,214008004,1,2,3,197697.67144316825,3482.7838399056955,194214.88760326256,0.0,202.82270788962725,1879.2136128191592,1844.8613915641392,5970.623759968175,187.9125,11.7525,98.875,62.19252395629883,21.0000014204216,,,2.1758701507224032e-07,"Greater than 21,000 sqft",,Within 50 ft,Mesic,Slope less than 8%,1,1,0,building_fp_largest_centroid
Maui,214008005,1,2,1,31252.991282608094,879.6240071973641,30373.367275410732,0.0,158.16568867424775,2051.6553197145254,2020.4625118246374,5946.692792927132,187.9125,11.7525,98.875,61.950557708740234,21.0000014204216,,,2.212218817021494e-07,"Greater than 21,000 sqft",,Within 50 ft,Mesic,Slope less than 8%,1,1,0,building_fp_largest_centroid
Maui,214008006,1,3,1,46449.09175352305,4025.6894832298285,42423.40227029322,0.0,146.57094293345722,2207.1250953470144,2174.526775771786,5938.815518124896,207.835,40.9275,123.5,61.950557708740234,21.0000014204216,,,2.205655533771278e-07,"Greater than 21,000 sqft",,Within 50 ft,Mesic,Slope less than 8%,1,1,0,building_fp_largest_centroid
Maui,214008011,1,2,1,51873.249513745366,1082.2752668896696,50790.974246855694,0.0,285.328221126394,2343.805891597362,2578.269230875433,5291.234991141693,207.835,40.9275,123.5,63.23689651489258,44.22973601634979,,,4.9989471435546875,"Greater than 21,000 sqft",,Within 50 ft,Mesic,Slope less than 8%,0,1,0,building_fp_largest_centroid
Maui,214008013,1,4,1,43633.47625985665,3926.1927638394436,39707.28349601721,0.0,437.94197350079855,2227.8511858990755,2362.8096121834565,5556.443346910836,207.835,40.9275,123.5,63.23689651489258,30.950505954208374,,,8.36160659790039,"Greater than 21,000 sqft",,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,building_fp_largest_centroid
Maui,214008016,1,2,3,52590.993479682285,3458.4625254711564,49132.53095421113,0.0,395.7752602334446,1851.6686070822975,1930.6030407975295,5748.56751609638,207.835,40.9275,123.5,63.525047302246094,21.0000014204216,,,2.1751412759840605e-07,"Greater than 21,000 sqft",,Within 50 ft,Mesic,Slope less than 8%,1,1,0,building_fp_largest_centroid
Maui,214008017,2,5,1,28566.77692195899,1335.776596075143,27231.000325883848,0.0,369.8398125635854,1803.6082229274273,1857.8552014708475,5805.128043934676,187.9125,11.7525,98.875,63.525047302246094,21.0000014204216,,,2.2066357985295326e-07,"Greater than 21,000 sqft",,Within 50 ft,Mesic,Slope less than 8%,1,1,0,building_fp_largest_centroid
Maui,214008018,1,3,1,29016.972159093304,1711.7999592368365,27305.172199856468,0.0,549.5965893301836,1670.6056240687758,1824.8125156116168,5655.843675588003,207.835,40.9275,123.5,63.525047302246094,21.0000014204216,,,2.2769869190142344e-07,"Greater than 21,000 sqft",,Within 50 ft,Mesic,Slope less than 8%,0,1,0,building_fp_largest_centroid
Maui,214008019,1,1,1,29295.156027072655,1890.1185933279016,27405.037433744754,0.0,604.7074235796522,1556.9644100097303,1776.9626908622413,5579.751509175464,207.835,40.9275,123.5,63.525047302246094,21.057808541145324,,,1.6446276903152466,"Greater than 21,000 sqft",,Within 50 ft,Mesic,Slope less than 8%,0,1,0,building_fp_largest_centroid
Maui,214008020,1,2,2,96009.5868206868,2264.1544744168896,93745.43234626991,0.0,400.31491109926526,1538.5030707896988,1641.3912965474956,5783.641611205568,187.9125,11.7525,98.875,63.525047302246094,21.0000014204216,,,2.249919361929642e-07,"Greater than 21,000 sqft",,Within 50 ft,Mesic,Slope less than 8%,1,1,0,building_fp_largest_centroid
Maui,214008021,1,3,1,22179.67714779646,2469.449353588692,19710.22779420777,0.0,167.6392086578683,1509.6945481089763,1479.0959507413368,6019.125575147809,187.9125,11.7525,98.875,62.19252395629883,21.0000014204216,,,0.0007641745614819229,"Greater than 21,000 sqft",,Within 50 ft,Mesic,Slope less than 8%,1,1,0,building_fp_largest_centroid
Maui,214008022,2,6,2,55692.75335932597,6146.548478435095,49546.20488089088,0.0,184.59755474708004,1099.0372485019022,992.451162898499,6209.315560908598,187.9125,11.7525,98.875,62.46120071411133,21.42890143945694,,,2.722224473953247,"Greater than 21,000 sqft",,Within 50 ft,Mesic,Slope less than 8%,1,1,0,building_fp_largest_centroid
Maui,214008023,1,3,1,9510.0928179928,3207.9856670369486,6302.1071509558515,0.0,129.7948392605095,852.9365105182935,666.1911467354821,6368.877649891611,187.9125,11.7525,98.875,62.46120071411133,22.978980506858825,,,3.076287031173706,"Less than 10,000 sqft",,Within 50 ft,Mesic,Slope less than 8%,1,1,0,building_fp_largest_centroid
Maui,214008024,1,0,5,27305.49928376109,3880.1732663799357,23425.326017381158,0.0,191.9594898487622,774.3107991213618,636.4481821625088,6336.721594487939,187.9125,11.7525,98.875,62.46120071411133,21.210776592273714,,,1.0212230682373047,"Greater than 21,000 sqft",,Within 50 ft,Mesic,Slope less than 8%,1,1,0,building_fp_largest_centroid
Maui,214008027,1,2,1,22076.05376393302,3867.200206482949,18208.85355745007,0.0,201.4314141664086,1197.4635347754504,1108.8888594961525,6164.6841861726025,187.9125,11.7525,98.875,62.46120071411133,21.240117409820556,,,1.5927016735076904,"Greater than 21,000 sqft",,Within 50 ft,Mesic,Slope less than 8%,1,1,0,building_fp_largest_centroid
Maui,214008032,1,0,1,10975.003532688184,554.7361898914257,10420.267342796758,0.0,226.9663274394116,2406.9365246968073,2648.0797736538316,5258.161740972641,207.835,40.9275,123.5,63.23689651489258,39.79988425750732,,,5.490291118621826,"Between 10,000 and 21,000 sqft",,Within 50 ft,Mesic,Slope less than 8%,0,1,0,building_fp_largest_centroid
Maui,214008035,1,3,1,60852.81451372909,3982.2834999312986,56870.531013797794,0.0,518.0789427065278,2041.2652558390455,2183.9716884531776,5578.370188308678,207.835,40.9275,123.5,63.23689651489258,21.190058893165588,,,2.6186978816986084,"Greater than 21,000 sqft",,Within 50 ft,Mesic,Slope less than 8%,0,1,0,building_fp_largest_centroid
Maui,214008036,1,2,1,37691.80845464101,1792.2115892903525,35899.59686535066,0.0,293.31470113011056,873.3676462381616,863.1342114930019,6163.3030209342505,187.9125,11.7525,98.875,62.46120071411133,21.0000014204216,,,2.3367536527985067e-07,"Greater than 21,000 sqft",,Within 50 ft,Mesic,Slope less than 8%,1,1,0,building_fp_largest_centroid
Maui,214008037,1,3,2,21828.198221357416,4159.938113936604,17668.26010742081,0.0,333.5234221275487,1081.5650563979843,1103.6329472768723,6051.774483025061,187.9125,11.7525,98.875,62.46120071411133,21.0000014204216,,,2.1806941674640257e-07,"Greater than 21,000 sqft",,Within 50 ft,Mesic,Slope less than 8%,1,1,0,building_fp_largest_centroid
Maui,214008041,1,2,1,22370.185334977898,2091.861823861747,20278.323511116152,0.0,325.76551150097123,2395.3220298943734,2477.249526343666,5656.72810768501,207.835,40.9275,123.5,63.23689651489258,25.82531358352661,,,7.255478382110596,"Greater than 21,000 sqft",,Within 50 ft,Mesic,Slope less than 8%,0,1,0,building_fp_largest_centroid
Maui,214010001,1,0,2,85594.7281013542,4674.502228971302,80920.22587238289,0.0,144.11054483240653,2405.6643813154633,3045.8448985900654,4931.005264308995,207.835,40.9275,123.5,63.23689651489258,33.00098715026856,,,13.429703712463379,"Greater than 21,000 sqft",,Within 50 ft,Mesic,Slope greater than 12%,0,1,0,building_fp_largest_centroid
Maui,214010006,1,3,1,60108.75959767543,1904.2261896861498,58204.53340798928,0.0,1621.1375001678423,1674.3591167975337,2752.040202043845,3285.779533084004,207.835,40.9275,123.5,68.07989501953125,136.346333278656,,,5.368204116821289,"Greater than 21,000 sqft",,Within 50 ft,Mesic,Slope less than 8%,0,1,0,building_fp_largest_centroid
Maui,214010016,1,0,1,101197.72440513887,5069.285559354329,96128.43884578453,0.0,684.8565084597335,607.0444498875271,3607.9195128425567,5066.197395751739,207.835,40.9275,123.5,65.05535125732422,53.32105912353516,,,4.012685298919678,"Greater than 21,000 sqft",,Within 50 ft,Mesic,Slope less than 8%,0,1,0,building_fp_largest_centroid
Maui,214010020,1,3,2,22172.515602524087,2655.250488432663,19517.265114091424,40.634873202948405,1158.5090358521836,1275.7175701416224,2772.6732538216597,4458.896900975041,207.835,40.9275,123.5,66.2859115600586,101.15253341644286,,,4.858996391296387,"Greater than 21,000 sqft",,Within 50 ft,Mesic,Slope less than 8%,0,0,0,building_fp_largest_centroid
Maui,214010024,3,8,4,85880.45150174804,7126.007487746514,78754.44401400154,160.46087807549443,1514.3639321442051,869.6251895125935,2498.7444544314367,4135.768007633995,207.835,40.9275,123.5,66.66932678222656,113.65706890090942,,,5.236846446990967,"Greater than 21,000 sqft",,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,building_fp_largest_centroid
Maui,214010026,1,3,1,26160.327691198214,2632.5473607951076,23527.780330403108,42.84418660377677,1229.4196810530505,1194.5370683905505,2741.4831591917864,4415.556023110364,207.835,40.9275,123.5,66.2859115600586,101.15303403289795,,,5.622541904449463,"Greater than 21,000 sqft",,Within 50 ft,Mesic,Slope less than 8%,0,0,0,building_fp_largest_centroid
Maui,214011018,1,1,2,73794.8239443113,2062.479790366514,71732.34415394478,3397.983123492192,4034.704970714874,1284.91726719067,1527.316715143413,2563.6831590909937,207.835,40.9275,123.5,75.40576171875,377.46721008789063,,,21.487049102783203,"Greater than 21,000 sqft",,Beyond 50 ft,Hydric,Slope greater than 12%,0,0,0,building_fp_largest_centroid
Maui,214011022,1,0,1,463219.60010789003,2638.752902906538,460580.84720498347,3302.42538225448,4320.9933303984,395.96540999294194,870.8188854877598,1630.8639232800372,250.41,15.663333333333334,131.76666666666668,76.36064910888672,348.6955058425903,,,28.331968307495117,"Greater than 21,000 sqft",,Beyond 50 ft,Hydric,Slope greater than 12%,0,0,0,building_fp_largest_centroid
Maui,214011024,2,3,3,90645.24054537178,4853.828089378672,85791.41245599311,1418.6306626366916,2885.664796694695,123.72058410166339,1098.657051006112,2687.1310256736256,207.835,40.9275,123.5,69.0461654663086,168.8425363418579,,,8.223021507263184,"Greater than 21,000 sqft",,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,building_fp_largest_centroid
Maui,214011034,1,1,5,525723.0040573038,4320.900332148681,521402.1037251551,3659.4040486785048,4829.79784133744,843.0830583604169,3841.3949519097787,4503.007064167474,207.835,40.9275,123.5,83.22056579589844,642.2103126159668,,,13.91429615020752,"Greater than 21,000 sqft",,Beyond 50 ft,Hydric,Slope greater than 12%,0,0,0,building_fp_largest_centroid
Maui,214011044,2,5,4,518414.92464122485,12473.592391978527,505941.3322492463,3434.549525702869,4280.401526438347,701.9135555811652,1158.238069777305,1978.2706223552166,250.41,15.663333333333334,131.76666666666668,76.36064910888672,411.76011309295654,,,23.491891860961914,"Greater than 21,000 sqft",,Beyond 50 ft,Hydric,Slope greater than 12%,0,0,0,building_fp_largest_centroid
Maui,214011045,2,1,8,354303.32299706986,8725.979996396443,345577.3430006734,3377.9654543178845,4157.670846372999,873.19697611276,1203.7129844308577,2145.160256227912,250.41,15.663333333333334,131.76666666666668,76.36064910888672,413.61997831604003,,,11.622403144836426,"Greater than 21,000 sqft",,Beyond 50 ft,Hydric,Slope between 8 to 12%,0,0,0,building_fp_largest_centroid
Maui,214011064,1,2,2,148482.32013550415,3363.5811286938892,145118.73900681027,871.0070842894047,2288.1031425602923,421.8968354559748,1667.2865132067288,3303.105615555102,207.835,40.9275,123.5,68.48189544677734,160.52798537063597,,,7.782689571380615,"Greater than 21,000 sqft",,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,building_fp_largest_centroid
Maui,214012005,3,6,2,102382.94172930691,8155.142020208427,94227.79970909849,0.0,289.81352842701057,526.721826839508,4323.166631931035,6079.216991464585,207.835,40.9275,123.5,66.65973663330078,77.10562224334717,,,13.26645278930664,"Greater than 21,000 sqft",,Within 50 ft,Mesic,Slope greater than 12%,0,1,0,building_fp_largest_centroid
Maui,214012008,1,3,1,33765.34723375223,2014.8612723301326,31750.4859614221,0.0,503.6399986444926,408.27715950992007,4092.8325924829874,5848.633735620181,207.835,40.9275,123.5,66.65973663330078,90.85067278808593,,,3.3001911640167236,"Greater than 21,000 sqft",,Within 50 ft,Mesic,Slope less than 8%,0,1,0,building_fp_largest_centroid
Maui,214012009,1,3,1,32251.06239014674,1411.9223921479493,30839.13999799879,0.0,471.0034672398972,337.6007797940162,4090.1585775288972,5849.631861785119,207.835,40.9275,123.5,67.06517791748047,89.77627478302001,,,0.588925302028656,"Greater than 21,000 sqft",,Within 50 ft,Mesic,Slope less than 8%,0,1,0,building_fp_largest_centroid
Maui,214012010,1,0,1,30294.066389190626,2099.9271365823583,28194.139252608267,0.0,499.98666752171647,271.98927916391744,4039.653489366438,5800.589081002845,207.835,40.9275,123.5,67.06517791748047,88.92743577949524,,,2.074925422668457,"Greater than 21,000 sqft",,Within 50 ft,Mesic,Slope less than 8%,0,1,0,building_fp_largest_centroid
Maui,214012011,2,6,2,23286.07476799034,2788.3315015836047,20497.743266406735,0.0,421.0165943335321,170.4510610847888,4015.593868610507,5779.833156508881,207.835,40.9275,123.5,67.06517791748047,85.6018719569397,,,8.183638572692871,"Greater than 21,000 sqft",,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,building_fp_largest_centroid
Maui,214012012,3,4,2,38958.02588957263,3156.4228245680715,35801.60306500456,146.73101939714837,784.1364778195205,87.12098982144487,3601.8850205142735,5364.844076160676,207.835,40.9275,123.5,67.06517791748047,82.10908972297669,,,5.866033554077148,"Greater than 21,000 sqft",,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,building_fp_largest_centroid
Maui,214012013,2,4,2,33577.72136402882,7404.112223281335,26173.60914074748,269.22176695990254,909.3781484277694,103.48579504231711,3514.8472894332185,5274.41587287974,207.835,40.9275,123.5,67.06517791748047,83.5706269481659,,,6.840856075286865,"Greater than 21,000 sqft",,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,building_fp_largest_centroid
Maui,214012014,1,1,3,35316.4404266462,4192.554053316037,31123.886373330162,85.49054439434329,741.144551415259,238.73529664434992,3564.887841705439,5331.865973123554,207.835,40.9275,123.5,67.06517791748047,82.41088635292053,,,3.1461198329925537,"Greater than 21,000 sqft",,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,building_fp_largest_centroid
Maui,214012015,2,6,4,61366.54259258678,6519.832016677274,54846.71057590951,19.413719356767714,578.0005005807674,401.0207157749455,3536.1225365875334,5303.903702657835,207.835,40.9275,123.5,67.06517791748047,88.62629620864868,,,6.987448215484619,"Greater than 21,000 sqft",,Within 50 ft,Mesic,Slope less than 8%,0,0,0,building_fp_largest_centroid
Maui,214012016,1,3,,24135.01000074531,,,0.0,447.7900691017708,158.1140049186612,3986.8405275040373,5750.848725346222,207.835,40.9275,123.5,67.06517791748047,86.50499029960632,,,3.0921072959899902,"Greater than 21,000 sqft",,Within 50 ft,Mesic,Slope less than 8%,0,1,0,parcel_centroid
Maui,214012020,1,1,,4403.380411121876,,,19.71373362093144,657.1340441526722,39.902508357963306,3715.166979020936,5479.647966589755,207.835,40.9275,123.5,67.06517791748047,78.22646494003295,,,5.029733180999756,"Less than 10,000 sqft",,Within 50 ft,Mesic,Slope less than 8%,1,0,0,parcel_centroid
Maui,214013002,1,3,1,13432.532157310168,2086.883156271611,11345.649001038557,0.0,1019.7158499405374,2259.0281446127965,10288.132756737168,3765.6860129660095,187.9125,11.7525,98.875,66.641357421875,97.52919041099548,,,11.813474655151367,"Between 10,000 and 21,000 sqft",,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,building_fp_largest_centroid
Maui,214013003,2,7,2,12451.760065869497,4036.2886345349543,8415.471431334543,0.0,926.6335537376594,2166.282958861567,10365.850123770884,3863.399543199604,187.9125,11.7525,98.875,65.07540130615234,90.01059457252502,,,10.804469108581543,"Between 10,000 and 21,000 sqft",,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,building_fp_largest_centroid
Maui,214013004,1,3,1,12640.600404673698,1761.778516875561,10878.821887798136,0.0,851.3473950107478,2182.059724933266,10330.306152279984,3932.4755457780557,187.9125,11.7525,98.875,65.07540130615234,80.24093303985596,,,8.258544921875,"Between 10,000 and 21,000 sqft",,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,building_fp_largest_centroid
Maui,214013005,2,5,2,12805.268648348218,4060.5225369175932,8744.746111430624,0.0,765.8975101035057,2143.221025895837,10356.818299612392,4017.576557014614,187.9125,11.7525,98.875,65.07540130615234,75.16392500297546,,,7.631110191345215,"Between 10,000 and 21,000 sqft",,Within 50 ft,Mesic,Slope less than 8%,0,1,0,building_fp_largest_centroid
Maui,214013006,1,3,1,12949.542480053353,2446.1451901127157,10503.397289940636,0.0,699.5700737855589,2126.112247743761,10366.105473991456,4083.643620229315,187.9125,11.7525,98.875,65.07540130615234,71.15334891181946,,,7.235619068145752,"Between 10,000 and 21,000 sqft",,Within 50 ft,Mesic,Slope less than 8%,0,1,0,building_fp_largest_centroid
