tmk,class_depth_to_wt,flag_depth_to_wt,class_lot_size,flag_lot_size,class_slope,flag_slope,flag_count,recommendation
222009037,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
222009038,Greater than 6 ft,,"Between 10,000 and 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
222009039,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
222009042,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222009044,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222009045,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222009046,Greater than 6 ft,,"Between 10,000 and 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222009047,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
222009051,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222009052,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222009053,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222009057,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222009063,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222009072,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222009076,Greater than 6 ft,,,,Greater than 12%,1,1,ATU NSF 40
222009078,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222009079,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222009082,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222009087,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222010005,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
222010006,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222010007,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222010010,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
222010011,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222010014,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222010017,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222010018,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
222010019,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
222010021,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222010024,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222010025,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222010027,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222010029,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222010030,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222010031,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222010033,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222010034,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222010035,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222010042,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222010043,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222010044,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222010047,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
222010048,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222010050,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222010051,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222010052,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222010053,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222010054,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222010058,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222010059,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222010062,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222010063,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222011003,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222011004,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222011005,Greater than 6 ft,,"Between 10,000 and 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222011007,Greater than 6 ft,,"Between 10,000 and 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
222011008,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222011009,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222011018,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222011021,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222011024,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
222011025,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222011026,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222011028,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
222011031,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222011036,Greater than 6 ft,,"Between 10,000 and 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222011037,Greater than 6 ft,,"Between 10,000 and 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222011045,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222011047,Greater than 6 ft,,"Between 10,000 and 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222012001,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222012002,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222012004,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222012005,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222012006,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222012007,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222012008,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222012010,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222012011,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222012012,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222012015,Greater than 6 ft,,"Between 10,000 and 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
222012018,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222012019,Greater than 6 ft,,"Between 10,000 and 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222012020,Greater than 6 ft,,,,Greater than 12%,1,1,ATU NSF 40
222012021,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222012022,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222012023,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222012025,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222012026,Greater than 6 ft,,"Between 10,000 and 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222012027,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222012029,Greater than 6 ft,,"Less than 10,000 sqft",1,Greater than 12%,1,2,ATU NSF 40
222012036,Greater than 6 ft,,"Less than 10,000 sqft",1,Greater than 12%,1,2,ATU NSF 40
222012037,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222012038,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
222012040,Greater than 6 ft,,"Between 10,000 and 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
222012043,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
222012044,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
222012045,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222012047,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222012049,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222012052,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222012053,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222012054,Greater than 6 ft,,"Between 10,000 and 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222012056,Greater than 6 ft,,"Less than 10,000 sqft",1,Greater than 12%,1,2,ATU NSF 40
222012057,Greater than 6 ft,,"Less than 10,000 sqft",1,Greater than 12%,1,2,ATU NSF 40
222012058,Greater than 6 ft,,"Less than 10,000 sqft",1,Greater than 12%,1,2,ATU NSF 40
222012059,Greater than 6 ft,,"Less than 10,000 sqft",1,Greater than 12%,1,2,ATU NSF 40
222012060,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222012062,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222012063,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222012065,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222012067,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222012069,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222012072,Greater than 6 ft,,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
222013001,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
222013002,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
222013003,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222013006,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
222013007,Greater than 6 ft,,,,Greater than 12%,1,1,ATU NSF 40
222013008,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
222013012,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
222013018,Greater than 6 ft,,"Between 10,000 and 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222013019,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222013020,Greater than 6 ft,,"Between 10,000 and 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
222013021,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222013022,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222013023,Greater than 6 ft,,"Between 10,000 and 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
222013026,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222013027,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
222013030,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222013032,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222013034,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
222013035,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
222013038,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
222013041,Greater than 6 ft,,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
222013042,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
222013043,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222013044,Greater than 6 ft,,,,Between 8 and 12%,0,0,Standard Septic Tank
222013046,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222014005,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
222014007,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
222014008,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
222014009,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222014015,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222014017,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222014023,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
222014024,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
222014026,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
222014029,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222015007,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
222015010,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222015011,Greater than 6 ft,,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
222015014,Greater than 6 ft,,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
222015022,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
222015024,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
222015026,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222015028,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222015029,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
222015030,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222015033,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
222015035,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
222015037,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222015038,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
222015047,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
222015048,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
222015049,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
222015055,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
222015056,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
222015059,Greater than 6 ft,,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
222015060,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
222015061,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
222015062,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222015063,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222015065,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222015066,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222015067,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
222015069,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
222015070,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222015075,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222015081,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222015082,Greater than 6 ft,,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
222016002,Greater than 6 ft,,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
222016003,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222016004,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
222016008,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222016014,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222016017,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222016018,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222016019,Greater than 6 ft,,"Between 10,000 and 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
222016020,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222016022,Greater than 6 ft,,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
222016023,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222016024,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222016025,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222016026,Greater than 6 ft,,"Greater than 21,000 sqft",0,Less than 8%,0,0,Standard Septic Tank
222016027,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222016028,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222016031,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222016032,Greater than 6 ft,,"Less than 10,000 sqft",1,Greater than 12%,1,2,ATU NSF 40
222016033,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222016034,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
222016035,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222016036,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
222016037,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222016038,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222016039,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222016040,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222016041,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222016042,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222016043,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222016045,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222016047,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222016049,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222016050,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
222016051,Greater than 6 ft,,"Greater than 21,000 sqft",0,Between 8 and 12%,0,0,Standard Septic Tank
222016053,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222016054,Greater than 6 ft,,"Between 10,000 and 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222016055,Greater than 6 ft,,"Between 10,000 and 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222016056,Greater than 6 ft,,"Less than 10,000 sqft",1,Greater than 12%,1,2,ATU NSF 40
222016058,Greater than 6 ft,,"Less than 10,000 sqft",1,Between 8 and 12%,0,1,ATU NSF 40
222016059,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222016061,Greater than 6 ft,,"Greater than 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
222016062,Greater than 6 ft,,"Between 10,000 and 21,000 sqft",0,Greater than 12%,1,1,ATU NSF 40
